,L,R,F,M,C
57455,2014/03/31,423,2,2229,0.7
57456,2014/03/31,165,2,2355,0.662484076
57457,2014/03/31,355,3,2283,0.683333333
57458,2014/03/31,434,2,1560,1.0
57459,2014/03/31,94,2,1709,0.912656524
57460,2014/03/31,234,2,2252,0.6925799290000001
57461,2014/03/31,37,4,5072,0.3075
57462,2014/03/31,711,2,2385,0.653920335
57463,2014/03/31,395,2,6238,0.25
57464,2014/03/31,492,2,2569,0.606967692
57465,2014/03/31,258,3,3403,0.458192771
57466,2014/03/31,95,2,2630,0.592836502
57467,2014/03/31,346,2,1732,0.9
57468,2014/03/31,461,3,3697,0.421585069
57469,2014/03/31,474,2,2078,0.75
57470,2014/03/31,91,3,3087,0.50484289
57471,2014/03/31,102,2,2900,0.537358621
57472,2014/03/31,6,2,4583,0.34
57473,2014/03/31,229,2,2000,0.779
57474,2014/03/31,457,3,4861,0.320448467
57475,2014/03/31,77,2,2071,0.752105263
57476,2014/03/31,103,2,1298,1.2
57477,2014/03/31,152,3,1947,0.8
57478,2014/03/31,95,2,1298,1.2
57479,2014/03/31,379,3,1947,0.8
57480,2014/03/31,465,2,1947,0.8
57481,2014/03/31,504,3,4594,0.338898563
57482,2014/03/31,59,2,2407,0.6467220610000001
57483,2014/03/31,71,2,2616,0.595
57484,2014/03/31,20,2,2340,0.665
57485,2014/03/31,1,2,2572,0.605
57486,2014/03/31,40,2,2616,0.594808869
57487,2014/03/31,85,2,2977,0.522492442
57488,2014/03/31,348,3,3969,0.391824137
57489,2014/03/31,176,3,4108,0.378537001
57490,2014/03/31,26,4,2000,0.7775
57491,2014/03/31,27,2,3664,0.424309498
57492,2014/03/31,22,3,3483,0.446302038
57493,2014/03/31,232,3,4366,0.35603756299999995
57494,2014/03/31,528,2,3222,0.48244879
57495,2014/03/31,157,4,2398,0.648198499
57496,2014/03/31,144,2,1913,0.8124725559999999
57497,2014/03/31,227,3,2955,0.525962775
57498,2014/03/31,26,4,3116,0.498613607
57499,2014/03/31,95,3,4404,0.35270436
57500,2014/03/31,209,4,3579,0.433897737
57501,2014/03/31,553,2,4352,0.356789982
57502,2014/03/31,307,3,3726,0.416720344
57503,2014/03/31,66,2,2605,0.595976967
57504,2014/03/31,104,3,2283,0.68
57505,2014/03/31,70,2,1712,0.906764019
57506,2014/03/31,635,3,2238,0.6936103659999999
57507,2014/03/31,12,2,3359,0.462077999
57508,2014/03/31,8,2,1699,0.913407887
57509,2014/03/31,14,2,2796,0.555
57510,2014/03/31,404,2,1651,0.939733495
57511,2014/03/31,295,2,1858,0.835
57512,2014/03/31,216,2,1686,0.92
57513,2014/03/31,65,3,1947,0.796666667
57514,2014/03/31,142,2,2684,0.577719821
57515,2014/03/31,8,2,2119,0.73172723
57516,2014/03/31,556,2,2369,0.654453356
57517,2014/03/31,18,3,2782,0.557232207
57518,2014/03/31,29,3,2275,0.681406593
57519,2014/03/31,212,3,3154,0.491471148
57520,2014/03/31,284,2,3444,0.45
57521,2014/03/31,106,2,5344,0.29
57522,2014/03/31,203,4,3577,0.433251328
57523,2014/03/31,77,3,5601,0.276666667
57524,2014/03/31,258,2,3122,0.496300448
57525,2014/03/31,705,2,2254,0.68742236
57526,2014/03/31,6,2,1692,0.915514184
57527,2014/03/31,69,3,3278,0.472501525
57528,2014/03/31,558,2,2580,0.6
57529,2014/03/31,558,2,2039,0.759097597
57530,2014/03/31,289,2,1881,0.822594365
57531,2014/03/31,708,2,1492,1.036997319
57532,2014/03/31,24,2,1910,0.81
57533,2014/03/31,678,2,1820,0.85
57534,2014/03/31,84,3,3933,0.393333333
57535,2014/03/31,626,2,2378,0.65
57536,2014/03/31,354,3,2262,0.683333333
57537,2014/03/31,256,3,5152,0.3
57538,2014/03/31,225,2,2004,0.771247505
57539,2014/03/31,81,4,3065,0.504117455
57540,2014/03/31,298,4,2664,0.58
57541,2014/03/31,365,3,2850,0.542105263
57542,2014/03/31,89,2,2088,0.739918582
57543,2014/03/31,609,2,2503,0.617099481
57544,2014/03/31,452,3,3564,0.433333333
57545,2014/03/31,255,2,2376,0.65
57546,2014/03/31,167,2,2489,0.620317397
57547,2014/03/31,233,3,3969,0.38898967
57548,2014/03/31,204,3,2142,0.72070028
57549,2014/03/31,664,2,2572,0.6
57550,2014/03/31,562,2,2572,0.6
57551,2014/03/31,422,2,2572,0.6
57552,2014/03/31,104,2,2004,0.77
57553,2014/03/31,24,2,2463,0.6264920829999999
57554,2014/03/31,127,2,2780,0.555
57555,2014/03/31,611,2,1870,0.825
57556,2014/03/31,546,2,1714,0.9
57557,2014/03/31,14,2,1845,0.835934959
57558,2014/03/31,16,2,2253,0.684509543
57559,2014/03/31,432,2,2753,0.5600799129999999
57560,2014/03/31,12,2,3357,0.459296991
57561,2014/03/31,152,3,2980,0.517355705
57562,2014/03/31,621,2,2928,0.526519809
57563,2014/03/31,347,3,1632,0.944607843
57564,2014/03/31,268,2,3145,0.490104928
57565,2014/03/31,429,2,1738,0.886766398
57566,2014/03/31,41,2,2864,0.538086592
57567,2014/03/31,342,2,3852,0.4
57568,2014/03/31,371,2,3852,0.4
57569,2014/03/31,714,2,3852,0.4
57570,2014/03/31,550,2,3087,0.499076774
57571,2014/03/31,504,2,2370,0.65
57572,2014/03/31,201,2,2750,0.56008
57573,2014/03/31,9,2,1892,0.814027484
57574,2014/03/31,192,2,2423,0.6356252579999999
57575,2014/03/31,3,2,2060,0.74761165
57576,2014/03/31,339,3,4200,0.3666666670000001
57577,2014/03/31,33,3,2091,0.736456241
57578,2014/03/31,575,2,1866,0.825
57579,2014/03/31,556,3,3713,0.414583894
57580,2014/03/31,128,2,3040,0.506342105
57581,2014/03/31,51,3,3979,0.386850968
57582,2014/03/31,33,2,1769,0.87
57583,2014/03/31,357,3,3766,0.408656399
57584,2014/03/31,311,2,3091,0.497816241
57585,2014/03/31,34,2,2230,0.69
57586,2014/03/31,476,2,2198,0.7
57587,2014/03/31,452,2,3275,0.469664122
57588,2014/03/31,268,2,1602,0.96
57589,2014/03/31,84,3,1935,0.79455814
57590,2014/03/31,48,5,3328,0.461929087
57591,2014/03/31,159,5,2900,0.53
57592,2014/03/31,184,4,2320,0.6625
57593,2014/03/31,274,2,4154,0.37
57594,2014/03/31,35,2,4154,0.37
57595,2014/03/31,376,4,2484,0.6186996779999999
57596,2014/03/31,234,2,4044,0.38
57597,2014/03/31,88,2,2950,0.520715254
57598,2014/03/31,306,2,2423,0.633924887
57599,2014/03/31,560,2,2002,0.767232767
57600,2014/03/31,545,3,1925,0.797792208
57601,2014/03/31,217,6,3875,0.396304516
57602,2014/03/31,162,4,1779,0.86317032
57603,2014/03/31,247,2,2501,0.613962415
57604,2014/03/31,115,4,3901,0.393617021
57605,2014/03/31,127,2,2020,0.76
57606,2014/03/31,1,2,2861,0.536588605
57607,2014/03/31,99,2,1943,0.79004632
57608,2014/03/31,116,2,3419,0.448935361
57609,2014/03/31,333,2,2049,0.748950708
57610,2014/03/31,190,2,2868,0.535
57611,2014/03/31,111,2,3934,0.39
57612,2014/03/31,2,2,3934,0.39
57613,2014/03/31,438,3,3503,0.43798173
57614,2014/03/31,247,3,2023,0.758299555
57615,2014/03/31,14,2,1714,0.895
57616,2014/03/31,600,2,2076,0.738921002
57617,2014/03/31,351,2,3228,0.475
57618,2014/03/31,376,2,3228,0.475
57619,2014/03/31,319,2,1882,0.81466525
57620,2014/03/31,245,3,2862,0.5356813420000001
57621,2014/03/31,185,2,2257,0.679251218
57622,2014/03/31,496,2,2435,0.629404517
57623,2014/03/31,156,2,1878,0.8159637909999999
57624,2014/03/31,493,2,2319,0.660715826
57625,2014/03/31,232,3,4232,0.362046314
57626,2014/03/31,250,2,5107,0.3
57627,2014/03/31,29,4,3245,0.472080123
57628,2014/03/31,188,2,2861,0.535414191
57629,2014/03/31,513,4,2278,0.672366111
57630,2014/03/31,345,2,4938,0.310166059
57631,2014/03/31,348,3,1809,0.8466003320000001
57632,2014/03/31,398,2,1729,0.8857142859999999
57633,2014/03/31,167,2,2392,0.64
57634,2014/03/31,123,3,2664,0.574527027
57635,2014/03/31,94,2,2836,0.539640339
57636,2014/03/31,266,5,4795,0.319149114
57637,2014/03/31,115,2,2284,0.67
57638,2014/03/31,265,2,1582,0.967180784
57639,2014/03/31,597,2,1800,0.85
57640,2014/03/31,611,2,1800,0.85
57641,2014/03/31,100,2,2656,0.576020331
57642,2014/03/31,218,2,3122,0.49
57643,2014/03/31,1,2,2266,0.675
57644,2014/03/31,8,2,2266,0.675
57645,2014/03/31,377,2,2830,0.5404593639999999
57646,2014/03/31,367,2,4078,0.375
57647,2014/03/31,550,2,4078,0.375
57648,2014/03/31,38,3,1635,0.935266055
57649,2014/03/31,601,2,2780,0.55
57650,2014/03/31,555,2,2780,0.55
57651,2014/03/31,445,2,1529,1.0
57652,2014/03/31,656,2,1911,0.8
57653,2014/03/31,55,2,2616,0.584197248
57654,2014/03/31,279,2,1580,0.967240506
57655,2014/03/31,496,2,3820,0.4
57656,2014/03/31,157,2,1808,0.845
57657,2014/03/31,49,2,1746,0.875
57658,2014/03/31,399,2,1746,0.875
57659,2014/03/31,52,2,1746,0.875
57660,2014/03/31,166,2,2634,0.58
57661,2014/03/31,7,2,2269,0.67327457
57662,2014/03/31,488,2,3393,0.45
57663,2014/03/31,157,3,3189,0.4787394170000001
57664,2014/03/31,588,3,2413,0.632677165
57665,2014/03/31,7,3,3493,0.4370426570000001
57666,2014/03/31,177,4,2307,0.661673169
57667,2014/03/31,178,3,2042,0.747477963
57668,2014/03/31,185,2,1659,0.92
57669,2014/03/31,332,2,1526,1.0
57670,2014/03/31,691,2,1526,1.0
57671,2014/03/31,503,2,3052,0.5
57672,2014/03/31,46,2,1744,0.875
57673,2014/03/31,584,2,3052,0.5
57674,2014/03/31,92,2,2556,0.596917058
57675,2014/03/31,99,2,3390,0.45
57676,2014/03/31,492,2,3390,0.45
57677,2014/03/31,6,2,1298,1.175
57678,2014/03/31,6,2,2020,0.755
57679,2014/03/31,38,3,2896,0.526495166
57680,2014/03/31,413,2,2765,0.5514104879999999
57681,2014/03/31,16,3,4829,0.315622282
57682,2014/03/31,181,3,2557,0.596053969
57683,2014/03/31,618,2,2770,0.55
57684,2014/03/31,633,2,2569,0.593032308
57685,2014/03/31,344,3,3078,0.494883041
57686,2014/03/31,342,2,3058,0.498119686
57687,2014/03/31,206,2,2626,0.58
57688,2014/03/31,347,2,4677,0.325582638
57689,2014/03/31,289,4,3970,0.383513854
57690,2014/03/31,126,2,3425,0.444534307
57691,2014/03/31,296,3,3045,0.5
57692,2014/03/31,145,3,3045,0.5
57693,2014/03/31,549,2,2030,0.75
57694,2014/03/31,38,2,2181,0.698033012
57695,2014/03/31,103,3,3022,0.5037657179999999
57696,2014/03/31,475,2,1522,1.0
57697,2014/03/31,401,2,1522,1.0
57698,2014/03/31,342,3,2192,0.694343066
57699,2014/03/31,434,2,1522,1.0
57700,2014/03/31,698,2,1522,1.0
57701,2014/03/31,185,2,2151,0.7075732220000001
57702,2014/03/31,253,2,2705,0.562632163
57703,2014/03/31,415,2,1602,0.95
57704,2014/03/31,184,2,2410,0.631485477
57705,2014/03/31,171,2,1577,0.964996829
57706,2014/03/31,433,3,2409,0.631589871
57707,2014/03/31,51,3,3027,0.502537166
57708,2014/03/31,278,3,1590,0.956603774
57709,2014/03/31,39,4,4540,0.335
57710,2014/03/31,365,2,1820,0.8356593409999999
57711,2014/03/31,194,3,1801,0.844453082
57712,2014/03/31,268,4,2893,0.525637746
57713,2014/03/31,662,2,2233,0.6808777429999999
57714,2014/03/31,125,5,4157,0.365718066
57715,2014/03/31,48,3,4128,0.36818314
57716,2014/03/31,159,2,2129,0.7138233909999999
57717,2014/03/31,21,3,3011,0.504699435
57718,2014/03/31,277,3,3621,0.419478045
57719,2014/03/31,63,2,2392,0.635
57720,2014/03/31,281,3,1947,0.78
57721,2014/03/31,115,3,1947,0.78
57722,2014/03/31,350,2,1842,0.8242671009999999
57723,2014/03/31,44,2,2266,0.67
57724,2014/03/31,504,2,1609,0.943567433
57725,2014/03/31,257,3,2326,0.6526999139999999
57726,2014/03/31,565,2,2094,0.725
57727,2014/03/31,537,2,2094,0.725
57728,2014/03/31,499,2,1518,1.0
57729,2014/03/31,564,2,1518,1.0
57730,2014/03/31,22,2,1732,0.876200924
57731,2014/03/31,277,3,2442,0.621400491
57732,2014/03/31,86,2,2406,0.630685786
57733,2014/03/31,142,2,3144,0.482538168
57734,2014/03/31,517,2,2458,0.61716843
57735,2014/03/31,569,3,4648,0.326258606
57736,2014/03/31,69,2,1890,0.8023386240000001
57737,2014/03/31,101,2,2915,0.520150943
57738,2014/03/31,78,2,4154,0.365
57739,2014/03/31,35,2,2497,0.607152583
57740,2014/03/31,587,3,1516,1.0
57741,2014/03/31,20,2,1630,0.93
57742,2014/03/31,560,2,3368,0.45
57743,2014/03/31,506,2,2478,0.611581921
57744,2014/03/31,180,2,2780,0.545
57745,2014/03/31,569,2,2020,0.75
57746,2014/03/31,154,2,2020,0.75
57747,2014/03/31,665,2,2020,0.75
57748,2014/03/31,640,2,2020,0.75
57749,2014/03/31,439,2,2020,0.75
57750,2014/03/31,574,3,3046,0.497242285
57751,2014/03/31,152,2,3934,0.385
57752,2014/03/31,62,3,2184,0.693333333
57753,2014/03/31,317,3,5405,0.28001850100000003
57754,2014/03/31,343,2,3783,0.4
57755,2014/03/31,94,6,2622,0.5770175439999999
57756,2014/03/31,196,3,4126,0.366679593
57757,2014/03/31,721,2,2066,0.7322604070000001
57758,2014/03/31,271,2,2025,0.747066667
57759,2014/03/31,365,2,2571,0.588350836
57760,2014/03/31,512,2,2750,0.55
57761,2014/03/31,715,2,2750,0.55
57762,2014/03/31,124,2,1298,1.165
57763,2014/03/31,109,2,1298,1.165
57764,2014/03/31,261,2,2750,0.5497818179999999
57765,2014/03/31,693,2,1889,0.8
57766,2014/03/31,629,2,1773,0.852284264
57767,2014/03/31,295,4,3166,0.477283639
57768,2014/03/31,709,2,2158,0.7
57769,2014/03/31,620,2,2158,0.7
57770,2014/03/31,629,2,2158,0.7
57771,2014/03/31,561,2,1888,0.8
57772,2014/03/31,314,2,1926,0.784215992
57773,2014/03/31,311,2,3776,0.4
57774,2014/03/31,152,3,2963,0.5097198789999999
57775,2014/03/31,646,2,3775,0.4
57776,2014/03/31,462,2,1613,0.935895846
57777,2014/03/31,100,2,1960,0.77
57778,2014/03/31,124,3,2283,0.661020587
57779,2014/03/31,72,2,1714,0.88
57780,2014/03/31,537,2,2623,0.574990469
57781,2014/03/31,31,2,4570,0.33
57782,2014/03/31,637,2,1160,1.3
57783,2014/03/31,372,2,1774,0.85
57784,2014/03/31,400,3,2995,0.503422371
57785,2014/03/31,392,2,2622,0.575
57786,2014/03/31,271,2,1582,0.952819216
57787,2014/03/31,662,2,2078,0.725
57788,2014/03/31,226,2,2092,0.72
57789,2014/03/31,11,2,2092,0.72
57790,2014/03/31,581,3,4503,0.334477015
57791,2014/03/31,172,2,1577,0.955003171
57792,2014/03/31,203,2,3451,0.436296726
57793,2014/03/31,644,3,1737,0.8666666670000001
57794,2014/03/31,196,2,2877,0.523180396
57795,2014/03/31,167,2,3453,0.435864466
57796,2014/03/31,391,4,4842,0.310821974
57797,2014/03/31,203,4,2732,0.550849195
57798,2014/03/31,373,2,3163,0.475624407
57799,2014/03/31,397,2,2616,0.575
57800,2014/03/31,400,2,2616,0.575
57801,2014/03/31,406,2,2616,0.575
57802,2014/03/31,54,3,2400,0.6266666670000001
57803,2014/03/31,598,2,1880,0.8
57804,2014/03/31,698,2,1880,0.8
57805,2014/03/31,350,2,2883,0.521592092
57806,2014/03/31,325,3,4066,0.369650762
57807,2014/03/31,479,2,1807,0.831543996
57808,2014/03/31,496,2,2950,0.509186441
57809,2014/03/31,401,2,1502,1.0
57810,2014/03/31,304,2,2644,0.567946293
57811,2014/03/31,661,2,2860,0.525
57812,2014/03/31,442,2,1820,0.825
57813,2014/03/31,312,2,2350,0.63893617
57814,2014/03/31,170,2,2410,0.623004149
57815,2014/03/31,397,3,2781,0.539805825
57816,2014/03/31,644,2,2220,0.6762162159999999
57817,2014/03/31,198,3,1764,0.8509977320000001
57818,2014/03/31,363,3,3771,0.39797136
57819,2014/03/31,280,2,2340,0.641307692
57820,2014/03/31,709,2,2728,0.55
57821,2014/03/31,404,2,1622,0.925
57822,2014/03/31,460,2,2861,0.524309682
57823,2014/03/31,454,3,2442,0.614250614
57824,2014/03/31,93,2,2222,0.675
57825,2014/03/31,49,5,2065,0.726
57826,2014/03/31,174,4,3522,0.425664395
57827,2014/03/31,129,3,1947,0.77
57828,2014/03/31,110,3,2661,0.563333333
57829,2014/03/31,392,2,2857,0.52460623
57830,2014/03/31,369,2,1956,0.76595092
57831,2014/03/31,200,3,2395,0.625515658
57832,2014/03/31,284,2,1886,0.7941357370000001
57833,2014/03/31,41,2,2748,0.545
57834,2014/03/31,69,3,3041,0.492439987
57835,2014/03/31,20,2,2395,0.625093946
57836,2014/03/31,706,2,2994,0.5
57837,2014/03/31,261,3,2562,0.584293521
57838,2014/03/31,170,3,1701,0.88
57839,2014/03/31,223,2,1630,0.918300613
57840,2014/03/31,143,4,3647,0.410416781
57841,2014/03/31,325,2,3100,0.482741935
57842,2014/03/31,88,2,1810,0.826740331
57843,2014/03/31,479,2,3228,0.463506815
57844,2014/03/31,70,2,2823,0.53
57845,2014/03/31,161,3,1953,0.76609319
57846,2014/03/31,383,2,2312,0.647102076
57847,2014/03/31,242,4,2192,0.6825
57848,2014/03/31,545,2,1870,0.8
57849,2014/03/31,1,3,3833,0.390263501
57850,2014/03/31,21,2,5342,0.28
57851,2014/03/31,515,2,2465,0.6067748479999999
57852,2014/03/31,247,2,3934,0.38
57853,2014/03/31,288,2,3934,0.38
57854,2014/03/31,358,2,2332,0.641037736
57855,2014/03/31,35,2,3114,0.48
57856,2014/03/31,72,2,2188,0.683107861
57857,2014/03/31,143,2,2930,0.51
57858,2014/03/31,154,2,2610,0.572467433
57859,2014/03/31,454,2,1494,1.0
57860,2014/03/31,402,2,1494,1.0
57861,2014/03/31,539,2,1494,1.0
57862,2014/03/31,583,2,1494,1.0
57863,2014/03/31,95,2,1890,0.79047619
57864,2014/03/31,709,2,1494,1.0
57865,2014/03/31,191,2,3292,0.45381531
57866,2014/03/31,66,2,2647,0.56436343
57867,2014/03/31,217,2,1549,0.964364106
57868,2014/03/31,256,2,2390,0.625
57869,2014/03/31,720,2,2390,0.625
57870,2014/03/31,380,2,3734,0.4
57871,2014/03/31,641,2,3734,0.4
57872,2014/03/31,401,2,3734,0.4
57873,2014/03/31,20,2,2207,0.6767285909999999
57874,2014/03/31,88,2,1539,0.970350877
57875,2014/03/31,212,2,1769,0.844024873
57876,2014/03/31,686,2,1771,0.8429700729999999
57877,2014/03/31,343,2,1866,0.8
57878,2014/03/31,488,3,1947,0.7666666670000001
57879,2014/03/31,261,3,2061,0.7242503640000001
57880,2014/03/31,131,2,2413,0.6185661
57881,2014/03/31,194,2,2420,0.616702479
57882,2014/03/31,248,2,1622,0.92
57883,2014/03/31,191,3,1710,0.872625731
57884,2014/03/31,383,2,1492,1.0
57885,2014/03/31,308,4,4450,0.335280899
57886,2014/03/31,107,2,2572,0.58
57887,2014/03/31,93,2,2572,0.58
57888,2014/03/31,243,2,3260,0.457576687
57889,2014/03/31,706,2,5966,0.25
57890,2014/03/31,47,3,3045,0.489802956
57891,2014/03/31,189,2,2616,0.57
57892,2014/03/31,119,2,3584,0.415892857
57893,2014/03/31,71,2,2085,0.7146330940000001
57894,2014/03/31,229,2,2310,0.645
57895,2014/03/31,105,2,4382,0.34
57896,2014/03/31,141,2,2337,0.637381258
57897,2014/03/31,30,2,1712,0.87
57898,2014/03/31,256,2,2363,0.6301735079999999
57899,2014/03/31,29,2,2871,0.5186415879999999
57900,2014/03/31,629,2,1489,1.0
57901,2014/03/31,423,2,1985,0.75
57902,2014/03/31,215,3,3804,0.3913459520000001
57903,2014/03/31,702,2,3308,0.45
57904,2014/03/31,514,3,2169,0.6862148459999999
57905,2014/03/31,32,2,1814,0.82047409
57906,2014/03/31,32,2,2707,0.549800517
57907,2014/03/31,322,3,2090,0.7120574159999999
57908,2014/03/31,284,2,1567,0.949559668
57909,2014/03/31,29,2,2755,0.5400435570000001
57910,2014/03/31,197,2,2780,0.535
57911,2014/03/31,209,3,2215,0.67144921
57912,2014/03/31,307,3,2888,0.514889197
57913,2014/03/31,721,3,2744,0.5419096210000001
57914,2014/03/31,423,2,2423,0.6136607510000001
57915,2014/03/31,162,2,3177,0.467922568
57916,2014/03/31,690,2,1858,0.8
57917,2014/03/31,500,2,1858,0.8
57918,2014/03/31,294,2,1724,0.862180974
57919,2014/03/31,423,2,1858,0.8
57920,2014/03/31,621,2,1858,0.8
57921,2014/03/31,620,2,1858,0.8
57922,2014/03/31,515,2,1858,0.8
57923,2014/03/31,673,2,1858,0.8
57924,2014/03/31,590,2,1858,0.8
57925,2014/03/31,563,2,1858,0.8
57926,2014/03/31,503,2,2685,0.553482309
57927,2014/03/31,591,2,1625,0.913692308
57928,2014/03/31,91,2,2523,0.588335315
57929,2014/03/31,195,2,2356,0.63
57930,2014/03/31,668,2,1746,0.85
57931,2014/03/31,638,2,2854,0.519989488
57932,2014/03/31,584,3,2283,0.65
57933,2014/03/31,60,5,3604,0.41173141
57934,2014/03/31,116,2,1866,0.795
57935,2014/03/31,350,2,1890,0.784761905
57936,2014/03/31,427,2,1890,0.784761905
57937,2014/03/31,244,2,4044,0.366735905
57938,2014/03/31,46,5,2976,0.498252688
57939,2014/03/31,43,2,1714,0.865
57940,2014/03/31,352,2,2632,0.563259878
57941,2014/03/31,138,2,1782,0.83191358
57942,2014/03/31,247,3,2616,0.566666667
57943,2014/03/31,401,2,1744,0.85
57944,2014/03/31,195,2,2121,0.698769448
57945,2014/03/31,546,4,1520,0.975
57946,2014/03/31,576,2,1482,1.0
57947,2014/03/31,393,2,1482,1.0
57948,2014/03/31,80,2,1868,0.7932441109999999
57949,2014/03/31,524,2,2813,0.526733025
57950,2014/03/31,647,2,1597,0.927489042
57951,2014/03/31,192,2,1630,0.908466258
57952,2014/03/31,41,2,2657,0.5572487770000001
57953,2014/03/31,401,2,1910,0.775
57954,2014/03/31,349,2,2410,0.614190871
57955,2014/03/31,580,2,3605,0.410582524
57956,2014/03/31,119,3,1701,0.87
57957,2014/03/31,555,3,1740,0.85
57958,2014/03/31,668,2,2572,0.575
57959,2014/03/31,539,2,2572,0.575
57960,2014/03/31,559,2,2572,0.575
57961,2014/03/31,501,2,2572,0.575
57962,2014/03/31,101,3,3906,0.378602151
57963,2014/03/31,71,3,3962,0.373250883
57964,2014/03/31,273,2,2158,0.685
57965,2014/03/31,550,2,1598,0.925
57966,2014/03/31,197,2,1630,0.906797546
57967,2014/03/31,488,2,2733,0.540779363
57968,2014/03/31,358,2,2190,0.6747945209999999
57969,2014/03/31,317,2,3156,0.468140051
57970,2014/03/31,115,3,3639,0.405998901
57971,2014/03/31,93,2,3521,0.419537063
57972,2014/03/31,281,2,2258,0.654145261
57973,2014/03/31,714,2,1477,1.0
57974,2014/03/31,44,2,3542,0.41691135
57975,2014/03/31,64,4,2316,0.6375
57976,2014/03/31,3,3,2395,0.616450939
57977,2014/03/31,45,3,2283,0.6466666670000001
57978,2014/03/31,137,2,1622,0.91
57979,2014/03/31,14,3,3263,0.452203494
57980,2014/03/31,531,2,1894,0.779012672
57981,2014/03/31,528,2,1958,0.753498468
57982,2014/03/31,641,2,3106,0.475
57983,2014/03/31,361,2,3934,0.375
57984,2014/03/31,380,2,3934,0.375
57985,2014/03/31,17,2,2892,0.51
57986,2014/03/31,642,2,1813,0.8133204629999999
57987,2014/03/31,122,2,1723,0.855780615
57988,2014/03/31,12,2,2060,0.7157233009999999
57989,2014/03/31,124,2,1845,0.799105691
57990,2014/03/31,501,2,3276,0.45
57991,2014/03/31,7,2,1866,0.79
57992,2014/03/31,235,2,2788,0.528694405
57993,2014/03/31,423,3,3235,0.455579598
57994,2014/03/31,178,2,1744,0.845
57995,2014/03/31,349,2,2605,0.5656813820000001
57996,2014/03/31,228,4,2160,0.682222222
57997,2014/03/31,572,2,1827,0.8065681440000001
57998,2014/03/31,608,2,2004,0.7352295409999999
57999,2014/03/31,430,3,2220,0.6634684679999999
58000,2014/03/31,5,2,1820,0.809197802
58001,2014/03/31,480,2,2907,0.506501548
58002,2014/03/31,471,2,2511,0.5863799279999999
58003,2014/03/31,30,2,2752,0.535
58004,2014/03/31,16,3,3232,0.455479579
58005,2014/03/31,157,3,3272,0.449841076
58006,2014/03/31,550,2,2453,0.6
58007,2014/03/31,316,2,2682,0.548769575
58008,2014/03/31,297,2,2030,0.725
58009,2014/03/31,707,2,2030,0.725
58010,2014/03/31,233,3,2051,0.717440273
58011,2014/03/31,33,3,2792,0.526959169
58012,2014/03/31,147,2,2750,0.535
58013,2014/03/31,126,2,2750,0.534967273
58014,2014/03/31,152,2,1623,0.906038201
58015,2014/03/31,443,2,2163,0.679819695
58016,2014/03/31,22,2,2748,0.535
58017,2014/03/31,418,3,1470,1.0
58018,2014/03/31,647,2,980,1.5
58019,2014/03/31,362,4,2601,0.5647635520000001
58020,2014/03/31,169,2,2935,0.500456559
58021,2014/03/31,4,2,3524,0.416762202
58022,2014/03/31,399,2,3671,0.4
58023,2014/03/31,397,2,3393,0.432478632
58024,2014/03/31,690,2,3667,0.4
58025,2014/03/31,456,2,3667,0.4
58026,2014/03/31,14,3,3298,0.444742268
58027,2014/03/31,280,2,1298,1.13
58028,2014/03/31,185,2,1298,1.13
58029,2014/03/31,196,3,4011,0.36565445
58030,2014/03/31,144,3,2904,0.505037879
58031,2014/03/31,339,2,2387,0.614390448
